ulasan,label
"untuk cerita"" komik atau novel nya juga udah bagus tpi yang buat saya bingung adalah kenapa saat saya beli coin yang harga 16,500_ tpi kenapa malah saya harus bayar 18,513 RB_ maksudnya gimana ya tolong dong di pahamin sedikit bingung saya malah saya serasa di tipu buat bayaran coin nya",5
"tampilan barunya ngeganggu. terus ini gatau bug atau emang beneran, komik2 lama yang sebelumnya daily pass sekarang malah harus beli semuanya, padahal komik lain tetep bisa pake iklan. jadi males",1
"bagus banget kalo lagi gabut baca baca. tapi minus nya ak lebih suka Webtoon yang lama soalnya tampilan nya , lebih bagus aja karena kita bisa melihat preview nya :)",5
"KAK.. HUAAA.. TOLONG BALIKIN TAMPILAN DESAIN PAS BACA KOMIK YANG LAMA.. jujur lebih suka yang lama karena ada jumlah like, berwarna, ada rating.. Jadi tau bagus apa engga.. Tolong ya kak, thor, mimin sekaliannn, balikin desain yang duluu",1
"apk bagus, banyak genre komik yang kita inginkan. bisa baca sepuasnya tapi banyak komik yang jadi tiket gratisan huhuu,yaa semoga kedepannya agak dikurangi komik yang berbayar ^^",4
"suka aplikasi nya, tp makin kesini makin agak agak webtoon tamat dijadiin harian + iklan dan cuman dikasi waktu yang singkat aja buat namatin mana cukup buat baca seabrek eps itu anjr, terus tampilannya sumpah bikin bingung sekarang, aku mau nyari webtoon yang tamat pun ga ketemu ketemu, please lah Webtoon pake tampilan yang enak diliat waktu 2024 kmrin itu udah paling enak bgt, yg terbaru jujur gabisa baca aku karna tata letak nya beda beda bikin pusing pls lah update yang bikin rdr seneng aja",3
"bagus banget, tampilannya enak, pokoknya apknya baguss yang kurang tuh berbayar dan kadang bug nge stuck ga bisa lanjut atau chapternya belum kebuka",4
"Aplikasi sungguh bagus! semua komik lengkap dan tanpa ada iklan yang mengganggu. Rating 10/10 untuk Webtoon yang sudah memberikan hiburan seru pada penggemar komik, juga terima kasih sudah hadir di play store🌹🌹🌹",5
"dari SMA sampai umur mau 27 tahun selalu make aplikasi ini buat baca komik. banyak pilihan gender cerita, aplikasiny gak berat dan bikin ribet. terus kadang ada event tertentu buat bisa dapat koin gratis cuman banyakin komik-komik lokal dong",4
"overall aplikasi ini udah improve banyak di tahun ini, tapi aku kurang suka sama beberapa vitur baru, kek vitur short video itu buat apa bikin makin berat aja aplikasi nya dan gak gitu guna juga. aku rada gak suka sama perubahan beberapa vitur di webtoon. padahal yang lama itu udah bagus bagus aja dan simpel jadi mudah dimengerti. malah dirubah dan dibuat makin ribet. ya mungkin aku ga terbiasa karena aku dah pake ni apk sejak 7 tahun yg lalu",3
"Aplikasi nya bagus banget cocok buat dibaca pas waktu luang, gambar nya bagus, warna bagus. Ada berbagai judul sesuai yang ingin kita baca, pokoknya aplikasi ini wajib ada di HP kalian.",5
"sebagai readers yang udah baca webtoon dari SMP sampe kuliah, saya suka banget sama webtoon. tapi belakangan ini makin lama makin banyak komik yang menurut saya ngak seharusnya ada di webtoon, apalagi yang 18+. webtoon termasuk sarana baca komik yang paling mudah diakses, jadi pastinya banyak bocil yang juga bisa ngakses webtoon. saran saya sih pihak webtoon harus ngurangin komik yang berbau dewasa, ngak pantes banget diupload di webtoon. dan tolong kurangin manhwa yang bergenre kerajaan, bosan",1
"apk nya bagussss banget buat baca manhwa,tapi tolong dong balikin beranda Webtoon kaya dulu,baru bukaa ternyata beranda nya udh berubah. sumpa jadi berasa ini bukan Webtoon,tapi malah kaya tampilan apk novel lain nya,kurang bangett😭😭",5
"saya bingung sama webtoon sekarang, ingin mencoba berinovasi tapi ngga ada gunanya. tampilan ciri khas webtoon yang udah dibangun selama bertahun tahun seperti kandas tak tersisa. tampilan webtoon sekarang malah jadi aneh dan terkesan klise, jadi seperti sama aja kaya app lainnya. lalu promosi komik lokal, ini kan webtoon id tapi kenapa jarang mempromosikan komik indonesia? lalu kenapa banyak sekali komik terjemahan yang belum dilanjutkan? komik yang diterjemahkanpun kualitasnya menjadi buruk",3
tolong balikin tampilan ke awal dong untuk daftar eps per tiap komiknya... ga suka banget jadi kayak bukan webtoon tampilannya malah jadi keliatan ribet ga suka tolong di pertimbangkan ya,3
"Konten konten yang di muat di webtoon itu bagus tapi kok upgradean yang sekarang malah mengalami kemunduran gitu yaa tampilannya ga bagus bikin ga nyaman lay out malah jadi ga khas webtoon keya dulu, tolong lah kok malah jdi kek apk yang newbie webtoon",3
"Webtoon bagus dan cerita nya berasa nyata keren!!♡ udah 3 tahun pake Webtoon ga pernah bosen tolong Webtoon!!!! balikin kaya dulu aja lebih suka dan mudah dibaca kaya dulu, isinya gabrubah sih cuma bingung bacanya, kaya aku Sampek mana aku udh baca yang mna lupaaaa jdinya",5
udah baca di sini cukup lama dan kecewa aja sih tiba tiba fitur daily di ganti iklan ga lama iklan di ganti sama koin ga ada pengumuman apa apa lagi bikin bt ih trus tampilan masih enak Webtoon 2023 an updatenya terlalu besar besaran dan balikin daily lagi dong huhh 😩😩😩😩😩😩😩,3
makin kesini makin ga nyaman sama aplikasinya terlalu sering di update bukannya mempermudah tapi malah ribet padahal udah lama instal webtoon 5 tahun lebih baru ini sengak nyaman ini. TOLONG PERTIMBANGKAN KENYAMANAN PENGGUNANYA,3
"cokk tiap lagi baca trus scroll ke atas tulisan eps nya kenapa mucul sih? kan kayk ngalangin layar buat kita baca. sepele tapi ganggu. tolong dong ada fitur kunci layar, biar pas baca ga mudah kepencet pencet dan ada fitur pengaturan pencahayaan juga. jadwal senin-minggu nya jangan di ilangin, biar kita bisa memantau jadwal update lebih afektifffff",4
"Overall sih udah bagus, tapi entah mengapa beberapa hari ini untuk Webtoon yang memakai tiket harian iklan tidak bisa dibuka lewat iklan, harus pakai koin, mohon untuk diperbaiki lagi ya, terimakasih..🙇‍♀️",5
"Ga usah di upgrade pleaseeeeeee... upgade harusnya lebih nyaman, ini malah sebaliknya ... tolong ini ga nyaman bangeeetttt ... aku sebagai penggemar/pembaca Webtoon mulai dari 2017 sampe sekarang baru ini ngerasa ga nyaman bangeeettt ... tolong kembalikan ke tampilan awal saja .. tampilan awal yang episode barunya ada di atas dan selalu ketemu sampe mana bacanya. lah yg sekarang makin kacaaaauu balaaaauuu ... pleaseee kembalikan Webtoon yang duluuuuu ..... kembaliikaaaaann ...😭😭😭😭😭😭😭😭😭",3
"komiknya bagus, aplikasinya cuma kurang 1,biar kukasih 5 bintang ada syaratnya,yaitu bisa upload komik di hp,di web juga GPP upload nya,aku cuma pengen berkarya meski harus,harus apa ya?,oh ya,meski cuma 1 season doang GPP,sudah kebanjiran ide soalnya(^_^)hehe,plis ya developer,tapi kyknya aku jarang upload kalo buat komik deh, gambarnya tiap panel aku solo temen ku GK ada yg bisa gambar(T-T)ada tapi cuma bisa kayak harus bgt nonton tutorial tiktok,ywdah deh,all right,bye bye",4
"Bisa ngga fitur yang lama di balikin, masa yang senin-minggu ngga ada, terus sekarang bagian yang update hari ini juga udah ngga ada, kalo mau nambah fitur tuh jangan di ilangin fitur lamanya, malah jadi ngeganggu udah ngga sepraktis dulu",3
"tampilannya kurang menarik , tapi webtoon tetep paling enak buat baca komik , yg jdi masalah kalo tiap beli koin sllu pending terus 🤦‍♂️ tolong di perbaiki",5
"saya sangat kecewa mengapa sekarang ada komik yang mempunyai adegan smut dan grape (walau disensor), sehingga banyak sekali pembaca di bawah umur yang selalu penasaran malah terjerumus pada beberapa komik itu. Meski sudah di beri peringatan walau masih lemah",1
"tampilanmu jelek, kembalikan saja seperti dulu. ini seperti tampilan aplikasi sebelah, perbedaan antara episode yang sudah dibaca dan belum terlalu samar dan menjadi kecil",1
"sekarang kebanyakan iklan kocak, mau baca aja susah cuma karna ada iklan muncul pas baca. Menganggu paok. dkit"" iklan lah promosi lah, udh gitu manhwa yg di angkut ga menarik. Tata letak update terbaru bkin jelek. Jujur aku lebih suka yang lama. Hedeh kurangi promosi tiba"" pas lagi baca pea. Ngeselin cok",2
"makin diupdate makin jelek, bingung sm eps. yg uda dibaca sm yg belum dibaca, banyak yg pakai koin, jadi ga seru bacanya, mending pake web bajakan aja kalo mau baca komik, webtoon makin lama makin jelek",1
"langsung intinya aja gak suka sama update an terbarunya malah jadi ribet, aku suka buka jadwal sama genre ini malah jadi harus di scrol dulu jadinya ribet mending kayak dulu daripada update an sekarang oh iya sama iklan kalo pas buka eps yang gratis suka ada iklan nya ganggu sumpah mending gak adain, pokoknya aku pengen balik ke awal iji ribet banget",1
"saya sudah menggunakan apk ini dari 2019 sudah nyaman dan mudah diakses. untuk episode berbayar dan iklan masih bisa saya maklumi, sayangnya untuk update apk terbaru yang terakhir ini semakin rumit ya, sama sekali tidak memudahkan dan tampilan membingungkan, tampilan khas webtoon juga berubah seperti apk sebelah. saya rasa lebih baik menggunakan yang sebelum di update saja",4
"setelah di update jadi aneh dan gak terbiasa sama tampilan nya. Jujur saya kurang suka dengan fitur barunya menurut saya lebih nyaman Webtoon seperti sebelumnya,tapi dari segi cerita udah banyak yang menarik alurnya juga pas dibaca,mohon pertimbangkan ulang untuk fitur barunya",4
"setelah update jadi sering error tidak terbuka komiknya sama sekali ketika pikih salah satu komik, pilihan chapter tidak muncul dan hanya halaman kosong tolong kembalikan update sebelumnya",1
"Banyak cerita baru , komik remaja sekolah SMA Negara Korea Selatan ; yang belum pernah , saya baca . Judul - nya , Apa (?) The Fox Club , arti terjemah - an (≠) , Klub IdoLa Rubah , SMA Sang Mok Dong .",4
"tolonglah setelah di update kenapa bab jadwal harian di letakkan di bawah sekali, saya jadi susah untuk mencarinya, bab jadwal harian jangan di hilangkan.kenapa tampilan berubah lagi jadi semakin jelek di tambah bag tidak bisa membuka ketika membaca beberapa judul komik kalau di saya tidak bisa buka ngopi yuk, BALIK TAMPILAN LAMA NGAPA!",1
"Aku ksi bintang tiga, lagi ad bug pas lg baca tiba2 keluar sendiri di halaman awal, terus ngulang baca lagi dr chap terakhir baca. Keseluruhan bagus cm satu bug itu doang bikin ga nyaman kudu ngulang scroll lagi dan itu untung kalo bug nya masi awal chapter, balik scroll nya masi enak, nah kalo udah sampe jau kan ya cape scroll dr atas lagi. Tolong di perbaiki!!. Edit : bug nya uda di fix dari lama gada kendala semua fiturnya yg sekarang juga memanjakan mata 😽",5
"webtoon sekarang kenapa sihhh. gk jelas bet udah iklan di perbanyak, membaca gk enak, scroll layar muncun gambar tambah trussss dan tolong lah iklan nya dioptimalnya jangan membuat pembaca jadi susah dan repot lagi enak enak menghayati bacaan dan gambar mah keganggu iklan.. gw tau lo dapet duit dari iklan ya di optimalkan lan jangan sampe meganggu pembaca..TOLONG BNGT...",1
"saya udh lama menggunakan webtoon baru coba review sekarang karna ada byk fitur baru webtoon skrg ini, jujur sebenernya lebih suka yang dulu sih banyaknya juga webtoon lokal engga kayak sekarang banyakan dari korea. jujur juga kurang suka tampilan yang sekarang karna ga bila liat lengkap update hariannya, klo dulu kn kita bisa cel cek webtoon harian klo skrg masih bisa tapi sedikit. banyakin webtoon lokal.",2
"ini kenapa UI nya diubah yaa😭😭, jujur jd kurang nyaman liatnyaa trs aga repot nyari kategori sama jdwal update-annya walaupun emg framenya masih sama tapi buat akses menuju situnya tuh kek bingunggg, smoga diperbaiki yaa",3
"Updatean season barunya setelah hiatus lamaaa banget, udah ketinggalan jauh sama chapter aslinya. Malah sering relaunch dari pada lanjut chapter terbarunya. Lihat di server Inggris udah pada lanjut, sebel deh. Kritikan lewat Gmail juga tidak dibalas wkwk",2
"akan lebih baik jika komik yang berbahasa english secepatnya di translate di bahasa indonesia, dan chapter nya harus berbarengan, agar para pembaca bisa membaca komiknya dengan leluasa.",5
"tampilannya ga sengaja ke update dan ternyata tampilan terbarunya ga enak bgt :""). tampilan homenya yg bagian pilihan favorit itu jd ga menarik min jd sebosenin sejujurnya",3
"maaf.. semenjak update sekarang ada iklan ya setiap mau baca satu chapter meski iklan nya tidak lama, itu menurut ku agak mengganggu.. knp tidak di hilangkan saja? atau ya boleh setelah selesai membaca chptr langsung ada iklan juga gapapa... 😔",3
"saya sedikit tidak suka sama update nya, bagus sih.. tp saya sebagai pembaca yg sudah terbiasa/lama membaca manhwa di apk ini, tidak suka dengan perubahan yg berubah sepenuhnya, tidak terbiasa/tidak menyukainya....",5
"apk terbaik buat baca komik👍 udh banyak coba apk lainn, tpii inii yg paling cocokk hihii, cuman sekarang tu lebih banyak ceritanya yg... yaa gitu, lebih suka cerita² fresh yg alurnya gabisa ditebak, tpi ttp ni apk fav buat baca komik🫰",5
"sebenernya bintang lima sih menurut kuu, tapi ga dulu, aku lebih suka model yang lamaa, yg sekarang susah banget d liat, dan aku juga lebih suka fitur tiket harian dari pada iklann, pliss, balikin model yang lamaaa",1
"Pemberitahuan di aplikasi kl translate ditiadakan trus yg difavoritkan hilang, mksd ny, sdh tdk bs bc terjemahan Indonesia lg? O ya, tmbhin di pengaturan dong, yg kl ada pertanyaan bs lgsg tanya tp jgn pake ai, menjengkelkan, tdk bs terjawab sesuai kebutuhan",3
"jujur masih mending UI yg lama, lebih mudah dipahamin. Dan ga numpuk jadi satu di beranda. Dan tampilan di per webtoonnya jg jadi ga enak. Tolong kembaliin aja ke mode lama",2
"webtoon tampilan sekarang jelek banget dan sangat sangat sulit dimengerti malah jadi kaya medsos dan bikin pusing buat nyari nyari yang seru, balikin ke yang dulu aja plis malah jadi ilang kesan webtoonnya kaya lagi buka apk yang ribet gitu",1
"tampilan makin jelek sekarang, saya jadi bingung. kembalikan saja seperti dulu, udah nyaman dan bagus begitu. saya ga ngerti kenapa ui/ux nya harus diganti? pls bngt ini pengalaman membaca jadi menurun.",2
"u/ upgrade nya jujur agak pusing karna ini jauh beda dari versi sebelumnya, tapi tetep bisa dipahami. dan yg sekarang nggak bisa liat eps mana yg di sukai tadinya keliatan ada love nya, dan kalau aku biasanya itu nandai eps yg memorable. sekarang harus di buka dulu eps nya baru tau itu yg di sukai. walaupun fungsi nya tanda suka atau love disetiap eps bukan untuk nandai tapi untuk memberi apresiasi kepada author nya. tapi itu juga yg kadang bisa buat aku kalau pngen flashback ke eps sebelumnya.",4
"udah beberapa tahun pake aplikasi ini dan tetep aja yang selalu di support itu manhwa romance, komik lokal bagus malah dikapak. bahkan sekarang mulai mewajarkan manhwa² 18+ walaupun udah disensor tetep aja BUAT APA?? update besar besarannya juga malah bikin pusing. semoga lebih diperbaiki lagi dan semakin sering support komik komik lokal deh",3
"gila sih ga suka banget tampilan webtoon sekarang, mau liat eps tamat aja susah banget tdk seperti dlu, di tambah iklan iklan di bagian new&hot yg ga perlu ada. mau baca tenang malah ribet!! 💩",1
"Webtoon sekarang ada iklan nya 🫩 terus soal coin gratis yang download dan main kan game itu scam, karna udah di download dan main kan game sampai memenuhi syarat tapi tidak ad hasil coin yang di berikan bintang 1",1
"Webtoon dulu lebih bagus dr sekarang. Sekarang sudah bbrp kali kena bug, layar kedip-kedip sendiri, baca webtoon ga lancar. Beda sama dulu lancar aja, tolong diperbaiki lagi",2
"thankyou banget, dlu ada beberapa ch yang susah di download atau ke kunci, tapi pas tadi saya coba download kok bisa, walaupun ada beberapa judul cerita yang g bisa di download, tapi saya sangat bersyukur, saya bisa menikmati secara offline, gacor parah buat developer nya, semoga kalian sehat selalu",5
aplikasi nya menarik & bagus banget. kapasitas nya juga lengkap. semua komik yang saya baca dan yang disediakan memang benar benar menarik! saya merekomendasikan aplikasi ini. aplikasi ini aplikasi terbaik.,5
"aplikasinya bagus aku suka banget baca² gini, tapi kok lama² banyak webtoon yang dewasa yaa, padahalkan banyak anak² yang suka ngebaca webtoon yang masi di bawah umur atau belum dewasa jadi mereka udah tau yang kaya gini gitu jadi, dan ada adegan dewasanya (wajar aja)tpi pembacanya masi ada yg di bwh umur, sebaiknya webtoon yang seperti itu di khususkan saja kalau yang terlalu berlebihan, agar pembaca yang di bawah umur maupun di atas juga nyaman buat bca, gni klo ulasanku 🙏 mngkn bisa di up lg",5
